ad_id,age,gender,percentage
176408211157606,65+,male,0
577957413189640,18-24,unknown,7.1E-5
577957413189640,45-54,unknown,0.001457
577957413189640,55-64,female,0.03729
577957413189640,45-54,female,0.070207
577957413189640,18-24,female,0.018058
577957413189640,35-44,female,0.077779
577957413189640,45-54,male,0.17774
577957413189640,35-44,male,0.204045
577957413189640,55-64,male,0.11674
577957413189640,25-34,male,0.172443
577957413189640,18-24,male,0.053429
577957413189640,25-34,female,0.068288
577957413189640,35-44,unknown,0.000818
577957413189640,25-34,unknown,0.000853
577957413189640,55-64,unknown,0.000782
577957413189640,65+,unknown,0
577957413189640,65+,female,0
577957413189640,65+,male,0
150127323825748,55-64,unknown,0.000368
150127323825748,35-44,unknown,0.002574
150127323825748,45-54,unknown,0.001839
150127323825748,25-34,unknown,0.001103
150127323825748,25-34,female,0.077602
150127323825748,25-34,male,0.162928
150127323825748,55-64,male,0.179478
150127323825748,55-64,female,0.082751
150127323825748,35-44,female,0.076131
150127323825748,45-54,male,0.178742
150127323825748,35-44,male,0.149687
150127323825748,45-54,female,0.086797
150127323825748,65+,unknown,0
150127323825748,18-24,female,0
150127323825748,18-24,unknown,0
150127323825748,65+,female,0
150127323825748,18-24,male,0
150127323825748,65+,male,0
1395145590860652,35-44,unknown,0.000491
1395145590860652,18-24,female,0.002947
1395145590860652,55-64,unknown,0.001965
1395145590860652,55-64,female,0.04666
1395145590860652,25-34,female,0.026031
1395145590860652,45-54,female,0.049116
1395145590860652,18-24,male,0.013752
1395145590860652,35-44,male,0.230845
1395145590860652,45-54,male,0.250982
1395145590860652,55-64,male,0.193026
1395145590860652,25-34,male,0.150786
1395145590860652,35-44,female,0.031925
1395145590860652,45-54,unknown,0.001473
1395145590860652,65+,unknown,0
1395145590860652,25-34,unknown,0
1395145590860652,18-24,unknown,0
1395145590860652,65+,female,0
1395145590860652,65+,male,0
152342066823844,18-24,male,0.012308
152342066823844,45-54,unknown,0.003077
152342066823844,55-64,unknown,0.006154
152342066823844,25-34,female,0.052308
152342066823844,55-64,male,0.2
152342066823844,45-54,male,0.273846
152342066823844,18-24,female,0.006154
152342066823844,25-34,male,0.12
152342066823844,45-54,female,0.055385
152342066823844,55-64,female,0.067692
152342066823844,35-44,male,0.166154
152342066823844,35-44,female,0.033846
152342066823844,35-44,unknown,0.003077
152342066823844,65+,unknown,0
152342066823844,25-34,unknown,0
152342066823844,18-24,unknown,0
152342066823844,65+,female,0
152342066823844,65+,male,0
311780693761841,35-44,unknown,0.001192
311780693761841,55-64,female,0.029552
311780693761841,25-34,female,0.076978
311780693761841,35-44,female,0.079838
311780693761841,55-64,male,0.100214
311780693761841,25-34,male,0.168017
311780693761841,18-24,male,0.081983
311780693761841,35-44,male,0.196378
311780693761841,18-24,female,0.034318
311780693761841,45-54,female,0.061845
311780693761841,45-54,male,0.167064
311780693761841,18-24,unknown,0.000477
311780693761841,25-34,unknown,0.000834
311780693761841,45-54,unknown,0.000715
311780693761841,55-64,unknown,0.000596
311780693761841,65+,unknown,0
311780693761841,65+,female,0
311780693761841,65+,male,0
313426500375265,45-54,unknown,0.002783
313426500375265,35-44,unknown,0.000759
313426500375265,25-34,unknown,0.001265
313426500375265,18-24,male,0.038715
313426500375265,45-54,female,0.106528
313426500375265,18-24,female,0.026316
313426500375265,25-34,male,0.121457
313426500375265,45-54,male,0.160172
313426500375265,35-44,female,0.101721
313426500375265,35-44,male,0.175607
313426500375265,55-64,male,0.124241
313426500375265,25-34,female,0.080466
313426500375265,55-64,female,0.058451
313426500375265,55-64,unknown,0.001518
313426500375265,65+,unknown,0
313426500375265,65+,female,0
313426500375265,65+,male,0
313426500375265,18-24,unknown,0
838078326796340,45-54,unknown,0.002558
838078326796340,55-64,unknown,0.005115
838078326796340,18-24,female,0.021739
838078326796340,18-24,male,0.023018
838078326796340,25-34,male,0.095908
838078326796340,35-44,female,0.099744
838078326796340,45-54,female,0.126598
838078326796340,55-64,female,0.086957
838078326796340,45-54,male,0.157289
838078326796340,55-64,male,0.13555
838078326796340,35-44,male,0.161125
838078326796340,25-34,female,0.084399
838078326796340,65+,unknown,0
838078326796340,35-44,unknown,0
838078326796340,25-34,unknown,0
838078326796340,18-24,unknown,0
838078326796340,65+,female,0
838078326796340,65+,male,0
493119001913873,18-24,female,0.019359
493119001913873,45-54,female,0.162216
493119001913873,25-34,female,0.086115
493119001913873,25-34,male,0.086782
493119001913873,55-64,male,0.113485
493119001913873,35-44,male,0.123498
493119001913873,45-54,male,0.14219
493119001913873,55-64,female,0.115487
493119001913873,35-44,female,0.115487
493119001913873,18-24,male,0.03004
493119001913873,25-34,unknown,0.001335
493119001913873,55-64,unknown,0.00267
493119001913873,45-54,unknown,0.001335
493119001913873,65+,unknown,0
493119001913873,35-44,unknown,0
493119001913873,18-24,unknown,0
493119001913873,65+,female,0
493119001913873,65+,male,0
378395330263161,45-54,female,0.165354
378395330263161,25-34,female,0.090551
378395330263161,55-64,female,0.179134
378395330263161,35-44,male,0.100394
378395330263161,45-54,male,0.125984
378395330263161,25-34,male,0.068898
378395330263161,55-64,male,0.13189
378395330263161,18-24,male,0.007874
378395330263161,18-24,female,0.007874
378395330263161,35-44,female,0.120079
378395330263161,45-54,unknown,0.001969
378395330263161,65+,unknown,0
378395330263161,35-44,unknown,0
378395330263161,25-34,unknown,0
378395330263161,18-24,unknown,0
378395330263161,55-64,unknown,0
378395330263161,65+,female,0
378395330263161,65+,male,0
780097659346693,18-24,unknown,0.001029
780097659346693,13-17,female,0.034416
780097659346693,25-34,male,0.156964
780097659346693,18-24,female,0.408684
780097659346693,25-34,female,0.147893
780097659346693,18-24,male,0.229141
780097659346693,13-17,male,0.020521
780097659346693,13-17,unknown,0.000322
780097659346693,25-34,unknown,0.001029
780097659346693,65+,unknown,0
780097659346693,45-54,female,0
780097659346693,35-44,unknown,0
780097659346693,35-44,male,0
780097659346693,45-54,unknown,0
780097659346693,45-54,male,0
780097659346693,35-44,female,0
780097659346693,55-64,female,0
780097659346693,55-64,unknown,0
780097659346693,65+,female,0
780097659346693,55-64,male,0
780097659346693,65+,male,0
300184908133820,35-44,unknown,0.001468
300184908133820,45-54,female,0.081659
300184908133820,35-44,female,0.095996
300184908133820,55-64,male,0.118198
300184908133820,45-54,male,0.169451
300184908133820,25-34,male,0.199255
300184908133820,35-44,male,0.184729
300184908133820,25-34,female,0.099947
300184908133820,55-64,female,0.046436
300184908133820,45-54,unknown,0.001355
300184908133820,55-64,unknown,0.000715
300184908133820,25-34,unknown,0.00079
300184908133820,65+,unknown,0
300184908133820,18-24,female,0
300184908133820,18-24,unknown,0
300184908133820,65+,female,0
300184908133820,18-24,male,0
300184908133820,65+,male,0
115538317203473,55-64,unknown,0.001642
115538317203473,45-54,female,0.120227
115538317203473,35-44,male,0.124949
115538317203473,35-44,female,0.112837
115538317203473,55-64,male,0.147188
115538317203473,25-34,unknown,0.0013
115538317203473,25-34,male,0.128438
115538317203473,55-64,female,0.090735
115538317203473,45-54,unknown,0.001711
115538317203473,45-54,male,0.151499
115538317203473,25-34,female,0.117627
115538317203473,35-44,unknown,0.001848
115538317203473,65+,unknown,0
115538317203473,18-24,female,0
115538317203473,18-24,unknown,0
115538317203473,65+,female,0
115538317203473,18-24,male,0
115538317203473,65+,male,0
248917073617092,18-24,unknown,0.00027
248917073617092,45-54,male,0.140835
248917073617092,35-44,unknown,0.000811
248917073617092,55-64,female,0.052745
248917073617092,18-24,female,0.021729
248917073617092,35-44,female,0.083221
248917073617092,55-64,male,0.116761
248917073617092,18-24,male,0.036426
248917073617092,35-44,male,0.14363
248917073617092,65+,unknown,0.000631
248917073617092,25-34,male,0.124786
248917073617092,65+,male,0.088991
248917073617092,25-34,female,0.075196
248917073617092,45-54,female,0.078712
248917073617092,65+,female,0.032098
248917073617092,45-54,unknown,0.000992
248917073617092,55-64,unknown,0.001443
248917073617092,25-34,unknown,0.000721
306826497474337,25-34,unknown,0.000477
306826497474337,65+,female,0.050095
306826497474337,65+,male,0.076336
306826497474337,45-54,female,0.124523
306826497474337,25-34,female,0.091126
306826497474337,25-34,male,0.093989
306826497474337,55-64,male,0.096374
306826497474337,45-54,male,0.118321
306826497474337,35-44,female,0.102576
306826497474337,55-64,unknown,0.000954
306826497474337,55-64,female,0.093989
306826497474337,35-44,unknown,0.000954
306826497474337,18-24,female,0.023855
306826497474337,18-24,male,0.023378
306826497474337,45-54,unknown,0.000477
306826497474337,65+,unknown,0.001431
306826497474337,35-44,male,0.101145
306826497474337,18-24,unknown,0
348735506562218,55-64,unknown,0.00049
348735506562218,45-54,unknown,0.000979
348735506562218,25-34,unknown,0.000979
348735506562218,35-44,female,0.069289
348735506562218,25-34,male,0.285399
348735506562218,45-54,male,0.164286
348735506562218,35-44,male,0.256917
348735506562218,55-64,male,0.085122
348735506562218,45-54,female,0.043663
348735506562218,55-64,female,0.016486
348735506562218,25-34,female,0.075084
348735506562218,35-44,unknown,0.001306
348735506562218,65+,unknown,0
348735506562218,18-24,female,0
348735506562218,18-24,unknown,0
348735506562218,65+,female,0
348735506562218,18-24,male,0
348735506562218,65+,male,0
1865817646933817,65+,unknown,0.000154
1865817646933817,55-64,male,0.083951
1865817646933817,55-64,female,0.015374
1865817646933817,65+,female,0.008906
1865817646933817,35-44,unknown,0.000768
1865817646933817,25-34,female,0.052493
1865817646933817,65+,male,0.048712
1865817646933817,45-54,female,0.039346
1865817646933817,45-54,male,0.156462
1865817646933817,45-54,unknown,0.000614
1865817646933817,35-44,male,0.226882
1865817646933817,18-24,male,0.07708
1865817646933817,25-34,male,0.210971
1865817646933817,35-44,female,0.054988
1865817646933817,18-24,female,0.022168
1865817646933817,55-64,unknown,0.000441
1865817646933817,18-24,unknown,0.000211
1865817646933817,25-34,unknown,0.00048
3740557662648493,25-34,unknown,0.000247
3740557662648493,45-54,male,0.149326
3740557662648493,35-44,unknown,0.00099
3740557662648493,55-64,unknown,0.000619
3740557662648493,65+,female,0.009897
3740557662648493,25-34,female,0.060374
3740557662648493,45-54,female,0.05159
3740557662648493,35-44,female,0.071632
3740557662648493,25-34,male,0.207472
3740557662648493,45-54,unknown,0.000371
3740557662648493,35-44,male,0.223679
3740557662648493,18-24,male,0.063961
3740557662648493,55-64,male,0.079797
3740557662648493,55-64,female,0.020042
3740557662648493,18-24,female,0.022022
3740557662648493,65+,male,0.037734
3740557662648493,18-24,unknown,0.000124
3740557662648493,65+,unknown,0.000124
819312845596910,55-64,unknown,0.001862
819312845596910,45-54,male,0.164185
819312845596910,35-44,female,0.110201
819312845596910,35-44,male,0.144825
819312845596910,45-54,female,0.089352
819312845596910,55-64,male,0.160462
819312845596910,25-34,female,0.100894
819312845596910,25-34,male,0.15041
819312845596910,55-64,female,0.070365
819312845596910,25-34,unknown,0.002606
819312845596910,35-44,unknown,0.000745
819312845596910,45-54,unknown,0.004095
819312845596910,65+,unknown,0
819312845596910,18-24,female,0
819312845596910,18-24,unknown,0
819312845596910,65+,female,0
819312845596910,18-24,male,0
819312845596910,65+,male,0
1648921825291340,35-44,unknown,0.002534
1648921825291340,25-34,unknown,0.001774
1648921825291340,55-64,unknown,0.001774
1648921825291340,45-54,unknown,0.002788
1648921825291340,55-64,female,0.079321
1648921825291340,45-54,female,0.116827
1648921825291340,25-34,female,0.086163
1648921825291340,45-54,male,0.164977
1648921825291340,25-34,male,0.131779
1648921825291340,35-44,male,0.141916
1648921825291340,55-64,male,0.175621
1648921825291340,35-44,female,0.094526
1648921825291340,65+,unknown,0
1648921825291340,18-24,female,0
1648921825291340,18-24,unknown,0
1648921825291340,65+,female,0
1648921825291340,18-24,male,0
1648921825291340,65+,male,0
133187648711357,18-24,unknown,0.000252
133187648711357,45-54,female,0.074074
133187648711357,55-64,unknown,0.001764
133187648711357,25-34,unknown,0.000504
133187648711357,18-24,female,0.004787
133187648711357,65+,unknown,0.00126
133187648711357,45-54,unknown,0.003023
133187648711357,18-24,male,0.015117
133187648711357,25-34,female,0.023684
133187648711357,25-34,male,0.063492
133187648711357,55-64,female,0.0645
133187648711357,35-44,male,0.104056
133187648711357,55-64,male,0.213404
133187648711357,65+,male,0.148148
133187648711357,45-54,male,0.197783
133187648711357,65+,female,0.039809
133187648711357,35-44,female,0.043588
133187648711357,35-44,unknown,0.000756
788596738414590,55-64,female,0.046205
788596738414590,35-44,unknown,0.0033
788596738414590,35-44,female,0.108911
788596738414590,45-54,female,0.145215
788596738414590,45-54,male,0.145215
788596738414590,25-34,female,0.112211
788596738414590,35-44,male,0.122112
788596738414590,25-34,male,0.184818
788596738414590,55-64,male,0.122112
788596738414590,25-34,unknown,0.006601
788596738414590,45-54,unknown,0.0033
788596738414590,65+,unknown,0
788596738414590,18-24,female,0
788596738414590,55-64,unknown,0
788596738414590,18-24,unknown,0
788596738414590,65+,female,0
788596738414590,18-24,male,0
788596738414590,65+,male,0
186888953236855,45-54,unknown,0.000939
186888953236855,65+,unknown,0.000939
186888953236855,25-34,female,0.039437
186888953236855,55-64,female,0.020657
186888953236855,35-44,male,0.243192
186888953236855,45-54,female,0.056338
186888953236855,35-44,female,0.092019
186888953236855,18-24,male,0.022535
186888953236855,55-64,male,0.113615
186888953236855,45-54,male,0.196244
186888953236855,25-34,male,0.144601
186888953236855,18-24,female,0.011268
186888953236855,65+,female,0.00939
186888953236855,65+,male,0.048826
186888953236855,25-34,unknown,0
186888953236855,18-24,unknown,0
186888953236855,35-44,unknown,0
186888953236855,55-64,unknown,0
654675481945317,45-54,unknown,0.002475
654675481945317,18-24,male,0.019802
654675481945317,25-34,male,0.064356
654675481945317,35-44,male,0.094059
654675481945317,25-34,female,0.066832
654675481945317,65+,male,0.086634
654675481945317,45-54,female,0.168317
654675481945317,35-44,female,0.126238
654675481945317,55-64,male,0.106436
654675481945317,65+,female,0.037129
654675481945317,18-24,female,0.009901
654675481945317,55-64,female,0.09901
654675481945317,45-54,male,0.118812
654675481945317,65+,unknown,0
654675481945317,35-44,unknown,0
654675481945317,55-64,unknown,0
654675481945317,25-34,unknown,0
654675481945317,18-24,unknown,0
189439179280687,55-64,unknown,0.000833
189439179280687,45-54,male,0.199101
189439179280687,18-24,unknown,0.00025
189439179280687,18-24,female,0.00916
189439179280687,55-64,female,0.019985
189439179280687,35-44,male,0.229328
189439179280687,55-64,male,0.127488
189439179280687,65+,male,0.074777
189439179280687,45-54,female,0.04047
189439179280687,25-34,unknown,0.000583
189439179280687,18-24,male,0.044966
189439179280687,25-34,male,0.165792
189439179280687,35-44,unknown,0.000333
189439179280687,65+,female,0.009493
189439179280687,45-54,unknown,0.001083
189439179280687,35-44,female,0.042302
189439179280687,25-34,female,0.033641
189439179280687,65+,unknown,0.000416
190557115809200,25-34,unknown,0.00129
190557115809200,25-34,male,0.197258
190557115809200,25-34,female,0.055161
190557115809200,55-64,male,0.134194
190557115809200,35-44,male,0.23871
190557115809200,45-54,male,0.210806
190557115809200,35-44,female,0.062742
190557115809200,45-54,unknown,0.002097
190557115809200,55-64,female,0.033871
190557115809200,45-54,female,0.060484
190557115809200,55-64,unknown,0.00129
190557115809200,35-44,unknown,0.002097
190557115809200,65+,unknown,0
190557115809200,18-24,female,0
190557115809200,18-24,unknown,0
190557115809200,65+,female,0
190557115809200,18-24,male,0
190557115809200,65+,male,0
1121491418673479,55-64,unknown,0.000415
1121491418673479,65+,female,0.005166
1121491418673479,35-44,unknown,0.001061
1121491418673479,55-64,female,0.149209
1121491418673479,45-54,female,0.438448
1121491418673479,65+,male,0.001153
1121491418673479,45-54,male,0.129145
1121491418673479,35-44,female,0.182602
1121491418673479,55-64,male,0.040542
1121491418673479,35-44,male,0.050505
1121491418673479,45-54,unknown,0.001753
1121491418673479,65+,unknown,0
1121491418673479,25-34,female,0
1121491418673479,18-24,female,0
1121491418673479,25-34,unknown,0
1121491418673479,25-34,male,0
1121491418673479,18-24,unknown,0
1121491418673479,18-24,male,0
448212969532383,65+,male,0.009537
448212969532383,55-64,male,0.151226
448212969532383,45-54,male,0.185286
448212969532383,55-64,female,0.388283
448212969532383,65+,female,0.012262
448212969532383,45-54,female,0.253406
448212969532383,65+,unknown,0
448212969532383,35-44,unknown,0
448212969532383,45-54,unknown,0
448212969532383,35-44,male,0
448212969532383,25-34,female,0
448212969532383,18-24,female,0
448212969532383,25-34,unknown,0
448212969532383,18-24,unknown,0
448212969532383,25-34,male,0
448212969532383,55-64,unknown,0
448212969532383,18-24,male,0
448212969532383,35-44,female,0
2490880981219559,65+,male,0.214533
2490880981219559,55-64,female,0.175414
2490880981219559,65+,female,0.530462
2490880981219559,55-64,male,0.077968
2490880981219559,55-64,unknown,0.000541
2490880981219559,65+,unknown,0.001082
2490880981219559,45-54,female,0
2490880981219559,35-44,unknown,0
2490880981219559,35-44,male,0
2490880981219559,45-54,unknown,0
2490880981219559,25-34,female,0
2490880981219559,45-54,male,0
2490880981219559,18-24,female,0
2490880981219559,25-34,unknown,0
2490880981219559,25-34,male,0
2490880981219559,18-24,unknown,0
2490880981219559,18-24,male,0
2490880981219559,35-44,female,0
712176293044225,45-54,unknown,0.001267
712176293044225,65+,unknown,0.000633
712176293044225,25-34,male,0.031032
712176293044225,18-24,female,0.014566
712176293044225,55-64,unknown,0.0019
712176293044225,35-44,female,0.085497
712176293044225,55-64,male,0.069664
712176293044225,65+,female,0.18746
712176293044225,45-54,male,0.056998
712176293044225,18-24,male,0.022166
712176293044225,55-64,female,0.215326
712176293044225,45-54,female,0.166561
712176293044225,35-44,male,0.044332
712176293044225,25-34,female,0.054465
