ad_id,region,percentage
705078406829627,Zuid-Holland,0.023256
705078406829627,Overijssel,0.495349
705078406829627,Flevoland,0.082558
1939268466245038,Noord-Holland,1
1939268466245038,Zeeland,0
1939268466245038,Limburg,0
1939268466245038,Groningen,0
1939268466245038,Gelderland,0
1939268466245038,Flevoland,0
1939268466245038,Zuid-Holland,0
1939268466245038,Utrecht,0
1939268466245038,Friesland,0
1939268466245038,North Brabant,0
1939268466245038,Overijssel,0
2798208100444807,Noord-Holland,1
2798208100444807,Zeeland,0
2798208100444807,Limburg,0
2798208100444807,Groningen,0
2798208100444807,Gelderland,0
2798208100444807,Flevoland,0
2798208100444807,Zuid-Holland,0
2798208100444807,Utrecht,0
2798208100444807,Friesland,0
2798208100444807,North Brabant,0
2798208100444807,Overijssel,0
711019742908749,Noord-Holland,1
711019742908749,Zeeland,0
711019742908749,Limburg,0
711019742908749,Groningen,0
711019742908749,Gelderland,0
711019742908749,Flevoland,0
711019742908749,Zuid-Holland,0
711019742908749,Utrecht,0
711019742908749,Friesland,0
711019742908749,North Brabant,0
711019742908749,Overijssel,0
4044999215560653,Drenthe,0.038549
4044999215560653,Friesland,0.057823
4044999215560653,Gelderland,0.12415
4044999215560653,Groningen,0.055556
4044999215560653,Limburg,0.076531
4044999215560653,North Brabant,0.12415
4044999215560653,Noord-Holland,0.14059
4044999215560653,Utrecht,0.05839
4044999215560653,Zeeland,0.030612
4044999215560653,Zuid-Holland,0.18254
4044999215560653,Overijssel,0.081633
4044999215560653,Flevoland,0.029478
538818013753806,Drenthe,0.025062
538818013753806,Friesland,0.035597
538818013753806,Gelderland,0.124424
538818013753806,Groningen,0.041068
538818013753806,Limburg,0.05557
538818013753806,North Brabant,0.13619
538818013753806,Noord-Holland,0.181033
538818013753806,Utrecht,0.066906
538818013753806,Zeeland,0.02149
538818013753806,Zuid-Holland,0.217909
538818013753806,Overijssel,0.071266
538818013753806,Flevoland,0.023485
214728177008804,Drenthe,0.036199
214728177008804,Friesland,0.031674
214728177008804,Gelderland,0.072398
214728177008804,Groningen,0.054299
214728177008804,Limburg,0.049774
214728177008804,North Brabant,0.176471
214728177008804,Noord-Holland,0.131222
214728177008804,Utrecht,0.090498
214728177008804,Zuid-Holland,0.21267
214728177008804,Overijssel,0.085973
214728177008804,Flevoland,0.036199
214728177008804,Zeeland,0.022624
2796273940627201,Drenthe,0.025593
2796273940627201,Gelderland,0.099973
2796273940627201,Groningen,0.030658
2796273940627201,Limburg,0.063716
2796273940627201,North Brabant,0.135431
2796273940627201,Noord-Holland,0.174354
2796273940627201,Utrecht,0.065583
2796273940627201,Zeeland,0.023194
2796273940627201,Zuid-Holland,0.244735
2796273940627201,Overijssel,0.073847
2796273940627201,Flevoland,0.030125
2796273940627201,Friesland,0.032791
1217795991973567,Drenthe,0.031179
1217795991973567,Friesland,0.026806
1217795991973567,Gelderland,0.140684
1217795991973567,Groningen,0.027947
1217795991973567,Limburg,0.074335
1217795991973567,North Brabant,0.226046
1217795991973567,Noord-Holland,0.123764
1217795991973567,Utrecht,0.060837
1217795991973567,Zeeland,0.028897
1217795991973567,Zuid-Holland,0.180228
1217795991973567,Overijssel,0.067681
1217795991973567,Flevoland,0.011597
267935188180973,Drenthe,0.016393
267935188180973,Friesland,0.039344
267935188180973,Gelderland,0.088525
267935188180973,Groningen,0.029508
267935188180973,Limburg,0.091803
267935188180973,North Brabant,0.170492
267935188180973,Noord-Holland,0.186885
267935188180973,Utrecht,0.101639
267935188180973,Zeeland,0.02623
267935188180973,Overijssel,0.04918
267935188180973,Flevoland,0.022951
267935188180973,Zuid-Holland,0.177049
1377575595930710,Utrecht,0.007194
1377575595930710,Drenthe,0.061151
1377575595930710,Friesland,0.172662
1377575595930710,Gelderland,0.133094
1377575595930710,Groningen,0.107914
1377575595930710,Limburg,0.02518
1377575595930710,North Brabant,0.233813
1377575595930710,Noord-Holland,0.043165
1377575595930710,Zeeland,0.079137
1377575595930710,Zuid-Holland,0.010791
1377575595930710,Overijssel,0.082734
1377575595930710,Flevoland,0.043165
235771284907141,Drenthe,0.015967
235771284907141,Friesland,0.019958
235771284907141,Gelderland,0.085345
235771284907141,Groningen,0.010264
235771284907141,Limburg,0.052462
235771284907141,North Brabant,0.119749
235771284907141,Noord-Holland,0.206425
235771284907141,Utrecht,0.054742
235771284907141,Zeeland,0.026801
235771284907141,Zuid-Holland,0.329785
235771284907141,Overijssel,0.052842
235771284907141,Flevoland,0.025661
2695648054007986,Drenthe,0.007679
2695648054007986,Friesland,0.012995
2695648054007986,Gelderland,0.122268
2695648054007986,Groningen,0.004725
2695648054007986,Limburg,0.014176
2695648054007986,North Brabant,0.127584
2695648054007986,Noord-Holland,0.155346
2695648054007986,Utrecht,0.116361
2695648054007986,Zeeland,0.024217
2695648054007986,Zuid-Holland,0.254578
2695648054007986,Overijssel,0.089781
2695648054007986,Flevoland,0.070289
2933486683588187,Drenthe,0.033537
2933486683588187,Friesland,0.043699
2933486683588187,Gelderland,0.227642
2933486683588187,Groningen,0.025407
2933486683588187,Limburg,0.070122
2933486683588187,North Brabant,0.268293
2933486683588187,Noord-Holland,0.063008
2933486683588187,Utrecht,0.036585
2933486683588187,Zeeland,0.054878
2933486683588187,Zuid-Holland,0.086382
2933486683588187,Overijssel,0.07622
2933486683588187,Flevoland,0.014228
4301660326529020,Friesland,0.017865
4301660326529020,Zeeland,0.004254
4301660326529020,Flevoland,0.020417
4301660326529020,Limburg,0.031051
4301660326529020,North Brabant,0.101659
4301660326529020,Noord-Holland,0.294768
4301660326529020,Utrecht,0.073586
4301660326529020,Zuid-Holland,0.321565
4301660326529020,Gelderland,0.047639
4301660326529020,Groningen,0.063803
4301660326529020,Overijssel,0.023394
716219072400160,Drenthe,0.017497
716219072400160,Friesland,0.020188
716219072400160,Gelderland,0.095559
716219072400160,Groningen,0.025572
716219072400160,Limburg,0.055182
716219072400160,North Brabant,0.144011
716219072400160,Noord-Holland,0.235532
716219072400160,Utrecht,0.076716
716219072400160,Zeeland,0.024226
716219072400160,Zuid-Holland,0.235532
716219072400160,Overijssel,0.044415
716219072400160,Flevoland,0.025572
245501640441041,Zuid-Holland,1
245501640441041,Zeeland,0
245501640441041,Limburg,0
245501640441041,Noord-Holland,0
245501640441041,Groningen,0
245501640441041,Gelderland,0
245501640441041,Flevoland,0
245501640441041,Utrecht,0
245501640441041,Friesland,0
245501640441041,North Brabant,0
245501640441041,Overijssel,0
2905246863087899,Zuid-Holland,1
2905246863087899,Zeeland,0
2905246863087899,Limburg,0
2905246863087899,Noord-Holland,0
2905246863087899,Groningen,0
2905246863087899,Gelderland,0
2905246863087899,Flevoland,0
2905246863087899,Utrecht,0
2905246863087899,Friesland,0
2905246863087899,North Brabant,0
2905246863087899,Overijssel,0
1081281532337712,Zuid-Holland,1
1081281532337712,Zeeland,0
1081281532337712,Limburg,0
1081281532337712,Noord-Holland,0
1081281532337712,Groningen,0
1081281532337712,Gelderland,0
1081281532337712,Flevoland,0
1081281532337712,Utrecht,0
1081281532337712,Friesland,0
1081281532337712,North Brabant,0
1081281532337712,Overijssel,0
474579473555218,Zeeland,1
474579473555218,Limburg,0
474579473555218,Noord-Holland,0
474579473555218,Groningen,0
474579473555218,Gelderland,0
474579473555218,Flevoland,0
474579473555218,Zuid-Holland,0
474579473555218,Utrecht,0
474579473555218,Friesland,0
474579473555218,North Brabant,0
474579473555218,Overijssel,0
451970275849723,Zeeland,1
451970275849723,Limburg,0
451970275849723,Noord-Holland,0
451970275849723,Groningen,0
451970275849723,Gelderland,0
451970275849723,Flevoland,0
451970275849723,Zuid-Holland,0
451970275849723,Utrecht,0
451970275849723,Friesland,0
451970275849723,North Brabant,0
451970275849723,Overijssel,0
285958646379412,Drenthe,0.016632
285958646379412,Friesland,0.02079
