ad_id,age,gender,percentage
365740699267658,35-44,male,0.0442
365740699267658,35-44,female,0.0325
365740699267658,18-24,male,0.012752
365740699267658,18-24,female,0.009286
365740699267658,25-34,female,0.022409
365740699267658,45-54,female,0.051319
365740699267658,55-64,male,0.136499
365740699267658,55-64,female,0.143618
365740699267658,65+,male,0.168256
365740699267658,65+,female,0.268169
365740699267658,25-34,male,0.029714
365740699267658,65+,unknown,0.000557
957124252440983,18-24,male,0.218293
957124252440983,18-24,unknown,0.00782
957124252440983,18-24,female,0.275077
957124252440983,25-34,female,0.266916
957124252440983,13-17,unknown,0.045563
957124252440983,25-34,male,0.183611
957124252440983,25-34,unknown,0.00272
1475430749685884,65+,unknown,0.002999
1475430749685884,18-24,female,0.001499
1475430749685884,45-54,unknown,0.004498
1475430749685884,18-24,male,0.001499
1475430749685884,35-44,unknown,0.001499
1475430749685884,45-54,male,0.151424
1475430749685884,35-44,female,0.064468
1475430749685884,65+,female,0.062969
1475430749685884,35-44,male,0.088456
1475430749685884,25-34,female,0.038981
1475430749685884,45-54,female,0.14093
1475430749685884,65+,male,0.067466
1475430749685884,55-64,female,0.1994
1475430749685884,55-64,male,0.127436
1475430749685884,25-34,male,0.044978
1475430749685884,25-34,unknown,0.001499
323199400448215,25-34,unknown,0.000573
323199400448215,25-34,female,0.088289
323199400448215,18-24,male,0.427832
323199400448215,18-24,female,0.385104
323199400448215,25-34,male,0.090894
323199400448215,18-24,unknown,0.007307
864608858666562,18-24,unknown,0.0048
864608858666562,25-34,unknown,0.000765
864608858666562,18-24,male,0.242835
864608858666562,18-24,female,0.533598
864608858666562,25-34,female,0.148372
864608858666562,25-34,male,0.06963
872182024308262,25-34,male,0.124635
872182024308262,18-24,male,0.518644
872182024308262,18-24,female,0.282636
872182024308262,25-34,female,0.062518
872182024308262,25-34,unknown,0.001332
872182024308262,18-24,unknown,0.010234
1495701527884461,45-54,female,0.03263
1495701527884461,35-44,female,0.352567
1495701527884461,25-34,female,0.614803
839956291466873,65+,unknown,0.000464
839956291466873,35-44,female,0.078943
